"GEO_ID","NAME","B19013_001E","B19013_001M",
"5001800US2705","Congressional District 5 (118th Congress), Minnesota","82864","1404",
"5001800US2706","Congressional District 6 (118th Congress), Minnesota","101817","1220",
"5001800US2707","Congressional District 7 (118th Congress), Minnesota","72339","626",
"5001800US2708","Congressional District 8 (118th Congress), Minnesota","74275","916",
"5001800US2801","Congressional District 1 (118th Congress), Mississippi","60877","1044",
"5001800US2802","Congressional District 2 (118th Congress), Mississippi","43811","953",
"5001800US2803","Congressional District 3 (118th Congress), Mississippi","57738","1148",
"5001800US2804","Congressional District 4 (118th Congress), Mississippi","58969","1192",
"5001800US2901","Congressional District 1 (118th Congress), Missouri","60099","908",
"5001800US2902","Congressional District 2 (118th Congress), Missouri","99979","1418",
"5001800US2903","Congressional District 3 (118th Congress), Missouri","80027","1234",
"5001800US2904","Congressional District 4 (118th Congress), Missouri","65428","856",
"5001800US2905","Congressional District 5 (118th Congress), Missouri","66502","998",
"5001800US2906","Congressional District 6 (118th Congress), Missouri","71527","733",
"5001800US2907","Congressional District 7 (118th Congress), Missouri","60240","712",
"5001800US2908","Congressional District 8 (118th Congress), Missouri","58701","803",
"5001800US3001","Congressional District 1 (118th Congress), Montana","70599","865",
"5001800US3002","Congressional District 2 (118th Congress), Montana","69114","1057",
"5001800US3101","Congressional District 1 (118th Congress), Nebraska","77380","1176",
"5001800US3102","Congressional District 2 (118th Congress), Nebraska","82396","1253",
"5001800US3103","Congressional District 3 (118th Congress), Nebraska","66736","733",
"5001800US3201","Congressional District 1 (118th Congress), Nevada","67470","1330",
"5001800US3202","Congressional District 2 (118th Congress), Nevada","82815","1292",
"5001800US3203","Congressional District 3 (118th Congress), Nevada","80667","1368",
"5001800US3204","Congressional District 4 (118th Congress), Nevada","71818","1100",
"5001800US3301","Congressional District 1 (118th Congress), New Hampshire","97362","1674",
"5001800US3302","Congressional District 2 (118th Congress), New Hampshire","93978","1350",
"5001800US33ZZ","Congressional Districts not defined (118th Congress), New Hampshire","-","**",
"5001800US3401","Congressional District 1 (118th Congress), New Jersey","88471","1379",
"5001800US3402","Congressional District 2 (118th Congress), New Jersey","83571","1233",
"5001800US3403","Congressional District 3 (118th Congress), New Jersey","113769","1496",
"5001800US3404","Congressional District 4 (118th Congress), New Jersey","95512","1453",
"5001800US3405","Congressional District 5 (118th Congress), New Jersey","131132","1593",
"5001800US3406","Congressional District 6 (118th Congress), New Jersey","103302","2059",
"5001800US3407","Congressional District 7 (118th Congress), New Jersey","133759","1906",
"5001800US3408","Congressional District 8 (118th Congress), New Jersey","81478","1602",
"5001800US3409","Congressional District 9 (118th Congress), New Jersey","88130","1471",
"5001800US3410","Congressional District 10 (118th Congress), New Jersey","71062","1221",
"5001800US3411","Congressional District 11 (118th Congress), New Jersey","134451","2120",
"5001800US3412","Congressional District 12 (118th Congress), New Jersey","108871","2185",
"5001800US3501","Congressional District 1 (118th Congress), New Mexico","68383","1177",
"5001800US3502","Congressional District 2 (118th Congress), New Mexico","57028","979",
"5001800US3503","Congressional District 3 (118th Congress), New Mexico","60767","1325",
"5001800US3601","Congressional District 1 (118th Congress), New York","134743","2083",
"5001800US3602","Congressional District 2 (118th Congress), New York","123518","2040",
"5001800US3603","Congressional District 3 (118th Congress), New York","137770","2302",
"5001800US3604","Congressional District 4 (118th Congress), New York","137263","2137",
"5001800US3605","Congressional District 5 (118th Congress), New York","85500","1879",
"5001800US3606","Congressional District 6 (118th Congress), New York","79859","1957",
"5001800US3607","Congressional District 7 (118th Congress), New York","90196","1733",
"5001800US3608","Congressional District 8 (118th Congress), New York","62703","1800",
"5001800US3609","Congressional District 9 (118th Congress), New York","74202","1496",
"5001800US3610","Congressional District 10 (118th Congress), New York","116134","2951",
"5001800US3611","Congressional District 11 (118th Congress), New York","89683","1763",
"5001800US3612","Congressional District 12 (118th Congress), New York","147255","3590",
"5001800US3613","Congressional District 13 (118th Congress), New York","54087","1367",
"5001800US3614","Congressional District 14 (118th Congress), New York","68421","1445",
"5001800US3615","Congressional District 15 (118th Congress), New York","45635","1130",
"5001800US3616","Congressional District 16 (118th Congress), New York","104787","2146",
"5001800US3617","Congressional District 17 (118th Congress), New York","125810","2098",
"5001800US3618","Congressional District 18 (118th Congress), New York","93417","1540",
"5001800US3619","Congressional District 19 (118th Congress), New York","68506","922",
"5001800US3620","Congressional District 20 (118th Congress), New York","84757","1293",
"5001800US3621","Congressional District 21 (118th Congress), New York","71346","949",
"5001800US3622","Congressional District 22 (118th Congress), New York","73121","825",
"5001800US3623","Congressional District 23 (118th Congress), New York","70756","797",
"5001800US3624","Congressional District 24 (118th Congress), New York","71020","693",
"5001800US3625","Congressional District 25 (118th Congress), New York","74115","1099",
"5001800US3626","Congressional District 26 (118th Congress), New York","64316","1061",
"5001800US3701","Congressional District 1 (118th Congress), North Carolina","54958","992",
"5001800US3702","Congressional District 2 (118th Congress), North Carolina","102125","1592",
"5001800US3703","Congressional District 3 (118th Congress), North Carolina","63275","1180",
"5001800US3704","Congressional District 4 (118th Congress), North Carolina","75224","1340",
"5001800US3705","Congressional District 5 (118th Congress), North Carolina","58753","1099",
"5001800US3706","Congressional District 6 (118th Congress), North Carolina","64864","1340",
"5001800US3707","Congressional District 7 (118th Congress), North Carolina","64103","886",
"5001800US3708","Congressional District 8 (118th Congress), North Carolina","71349","1311",
"5001800US3709","Congressional District 9 (118th Congress), North Carolina","64346","1016",
"5001800US3710","Congressional District 10 (118th Congress), North Carolina","65827","1044",
"5001800US3711","Congressional District 11 (118th Congress), North Carolina","63021","1202",
"5001800US3712","Congressional District 12 (118th Congress), North Carolina","77079","1299",
"5001800US3713","Congressional District 13 (118th Congress), North Carolina","83964","1770",
"5001800US3714","Congressional District 14 (118th Congress), North Carolina","85709","1456",
"5001800US3800","Congressional District (at Large) (118th Congress), North Dakota","75949","1002",
"5001800US3901","Congressional District 1 (118th Congress), Ohio","78497","1445",
"5001800US3902","Congressional District 2 (118th Congress), Ohio","64929","718",
"5001800US3903","Congressional District 3 (118th Congress), Ohio","70890","855",
"5001800US3904","Congressional District 4 (118th Congress), Ohio","76157","1162",
"5001800US3905","Congressional District 5 (118th Congress), Ohio","69096","903",
"5001800US3906","Congressional District 6 (118th Congress), Ohio","59527","828",
"5001800US3907","Congressional District 7 (118th Congress), Ohio","84593","900",
"5001800US3908","Congressional District 8 (118th Congress), Ohio","77449","1224",
"5001800US3909","Congressional District 9 (118th Congress), Ohio","65077","1111",
"5001800US3910","Congressional District 10 (118th Congress), Ohio","66752","1050",
"5001800US3911","Congressional District 11 (118th Congress), Ohio","51572","807",
"5001800US3912","Congressional District 12 (118th Congress), Ohio","73990","1035",
"5001800US3913","Congressional District 13 (118th Congress), Ohio","69439","1067",
"5001800US3914","Congressional District 14 (118th Congress), Ohio","68906","1082",
"5001800US3915","Congressional District 15 (118th Congress), Ohio","76350","1037",
"5001800US4001","Congressional District 1 (118th Congress), Oklahoma","69305","784",
"5001800US4002","Congressional District 2 (118th Congress), Oklahoma","54463","583",
"5001800US4003","Congressional District 3 (118th Congress), Oklahoma","57932","709",
"5001800US4004","Congressional District 4 (118th Congress), Oklahoma","65779","1032",
"5001800US4005","Congressional District 5 (118th Congress), Oklahoma","72855","1236",
"5001800US4101","Congressional District 1 (118th Congress), Oregon","96012","1353",
"5001800US4102","Congressional District 2 (118th Congress), Oregon","65531","946",
"5001800US4103","Congressional District 3 (118th Congress), Oregon","85538","1669",
"5001800US4104","Congressional District 4 (118th Congress), Oregon","66715","1173",
"5001800US4105","Congressional District 5 (118th Congress), Oregon","89355","1512",
"5001800US4106","Congressional District 6 (118th Congress), Oregon","84014","1255",
"5001800US4201","Congressional District 1 (118th Congress), Pennsylvania","111074","1562",
"5001800US4202","Congressional District 2 (118th Congress), Pennsylvania","59781","1373",
"5001800US4203","Congressional District 3 (118th Congress), Pennsylvania","62278","1033",
"5001800US4204","Congressional District 4 (118th Congress), Pennsylvania","108583","1375",
"5001800US4205","Congressional District 5 (118th Congress), Pennsylvania","86098","1332",
"5001800US4206","Congressional District 6 (118th Congress), Pennsylvania","103651","1558",
"5001800US4207","Congressional District 7 (118th Congress), Pennsylvania","80362","1282",
"5001800US4208","Congressional District 8 (118th Congress), Pennsylvania","66602","1019",
"5001800US4209","Congressional District 9 (118th Congress), Pennsylvania","68242","896",
"5001800US4210","Congressional District 10 (118th Congress), Pennsylvania","79951","1077",
"5001800US4211","Congressional District 11 (118th Congress), Pennsylvania","84225","1486",
"5001800US4212","Congressional District 12 (118th Congress), Pennsylvania","70333","893",
"5001800US4213","Congressional District 13 (118th Congress), Pennsylvania","67649","916",
"5001800US4214","Congressional District 14 (118th Congress), Pennsylvania","66147","861",
"5001800US4215","Congressional District 15 (118th Congress), Pennsylvania","63954","714",
"5001800US4216","Congressional District 16 (118th Congress), Pennsylvania","66474","887",
"5001800US4217","Congressional District 17 (118th Congress), Pennsylvania","83156","1010",
"5001800US4401","Congressional District 1 (118th Congress), Rhode Island","82270","1650",
"5001800US4402","Congressional District 2 (118th Congress), Rhode Island","90763","1679",
"5001800US4501","Congressional District 1 (118th Congress), South Carolina","87997","1329",
"5001800US4502","Congressional District 2 (118th Congress), South Carolina","72306","1348",
"5001800US4503","Congressional District 3 (118th Congress), South Carolina","60987","1072",
"5001800US4504","Congressional District 4 (118th Congress), South Carolina","70345","1029",
"5001800US4505","Congressional District 5 (118th Congress), South Carolina","67972","1230",
"5001800US4506","Congressional District 6 (118th Congress), South Carolina","53986","875",
"5001800US4507","Congressional District 7 (118th Congress), South Carolina","57825","1114",
"5001800US4600","Congressional District (at Large) (118th Congress), South Dakota","72421","805",
"5001800US4701","Congressional District 1 (118th Congress), Tennessee","56252","938",
"5001800US4702","Congressional District 2 (118th Congress), Tennessee","70169","927",
"5001800US4703","Congressional District 3 (118th Congress), Tennessee","66236","1033",
"5001800US4704","Congressional District 4 (118th Congress), Tennessee","67039","997",
"5001800US4705","Congressional District 5 (118th Congress), Tennessee","91860","1403",
"5001800US4706","Congressional District 6 (118th Congress), Tennessee","66241","877",
"5001800US4707","Congressional District 7 (118th Congress), Tennessee","72502","1098",
"5001800US4708","Congressional District 8 (118th Congress), Tennessee","67059","1155",
"5001800US4709","Congressional District 9 (118th Congress), Tennessee","53748","859",
"5001800US4801","Congressional District 1 (118th Congress), Texas","63555","1109",
"5001800US4802","Congressional District 2 (118th Congress), Texas","98833","2032",
"5001800US4803","Congressional District 3 (118th Congress), Texas","117653","2192",
"5001800US4804","Congressional District 4 (118th Congress), Texas","94632","1253",
"5001800US4805","Congressional District 5 (118th Congress), Texas","77349","1301",
"5001800US4806","Congressional District 6 (118th Congress), Texas","76551","1466",
"5001800US4807","Congressional District 7 (118th Congress), Texas","76380","1318",
"5001800US4808","Congressional District 8 (118th Congress), Texas","87034","2235",
"5001800US4809","Congressional District 9 (118th Congress), Texas","64144","1422",
"5001800US4810","Congressional District 10 (118th Congress), Texas","82786","1674",
"5001800US4811","Congressional District 11 (118th Congress), Texas","69804","1442",
"5001800US4812","Congressional District 12 (118th Congress), Texas","84782","1493",
"5001800US4813","Congressional District 13 (118th Congress), Texas","66013","831",
"5001800US4814","Congressional District 14 (118th Congress), Texas","76794","1402",
"5001800US4815","Congressional District 15 (118th Congress), Texas","57557","1050",
"5001800US4816","Congressional District 16 (118th Congress), Texas","59436","1290",
"5001800US4817","Congressional District 17 (118th Congress), Texas","66048","1481",
"5001800US4818","Congressional District 18 (118th Congress), Texas","60901","1375",
"5001800US4819","Congressional District 19 (118th Congress), Texas","63027","967",
"5001800US4820","Congressional District 20 (118th Congress), Texas","61570","1256",
"5001800US4821","Congressional District 21 (118th Congress), Texas","91642","1358",
"5001800US4822","Congressional District 22 (118th Congress), Texas","107377","2116",
"5001800US4823","Congressional District 23 (118th Congress), Texas","76344","1730",
"5001800US4824","Congressional District 24 (118th Congress), Texas","113159","2075",
"5001800US4825","Congressional District 25 (118th Congress), Texas","78504","1341",
"5001800US4826","Congressional District 26 (118th Congress), Texas","113835","1583",
"5001800US4827","Congressional District 27 (118th Congress), Texas","66652","1098",
"5001800US4828","Congressional District 28 (118th Congress), Texas","64381","1609",
"5001800US4829","Congressional District 29 (118th Congress), Texas","54599","1262",
"5001800US4830","Congressional District 30 (118th Congress), Texas","69722","1103",
"5001800US4831","Congressional District 31 (118th Congress), Texas","93699","1698",
"5001800US4832","Congressional District 32 (118th Congress), Texas","70578","856",
"5001800US4833","Congressional District 33 (118th Congress), Texas","61989","1010",
"5001800US4834","Congressional District 34 (118th Congress), Texas","50985","1147",
"5001800US4835","Congressional District 35 (118th Congress), Texas","70734","1339",
"5001800US4836","Congressional District 36 (118th Congress), Texas","74848","1678",
