"GEO_ID","NAME","C24010_001E","C24010_001M","C24010_002E","C24010_002M","C24010_003E","C24010_003M","C24010_004E","C24010_004M","C24010_005E","C24010_005M","C24010_006E","C24010_006M","C24010_007E","C24010_007M","C24010_008E","C24010_008M","C24010_009E","C24010_009M","C24010_010E","C24010_010M","C24010_011E","C24010_011M","C24010_012E","C24010_012M","C24010_013E","C24010_013M","C24010_014E","C24010_014M","C24010_015E","C24010_015M","C24010_016E","C24010_016M","C24010_017E","C24010_017M","C24010_018E","C24010_018M","C24010_019E","C24010_019M","C24010_020E","C24010_020M","C24010_021E","C24010_021M","C24010_022E","C24010_022M","C24010_023E","C24010_023M","C24010_024E","C24010_024M","C24010_025E","C24010_025M","C24010_026E","C24010_026M","C24010_027E","C24010_027M","C24010_028E","C24010_028M","C24010_029E","C24010_029M","C24010_030E","C24010_030M","C24010_031E","C24010_031M","C24010_032E","C24010_032M","C24010_033E","C24010_033M","C24010_034E","C24010_034M","C24010_035E","C24010_035M","C24010_036E","C24010_036M","C24010_037E","C24010_037M","C24010_038E","C24010_038M","C24010_039E","C24010_039M","C24010_040E","C24010_040M","C24010_041E","C24010_041M","C24010_042E","C24010_042M","C24010_043E","C24010_043M","C24010_044E","C24010_044M","C24010_045E","C24010_045M","C24010_046E","C24010_046M","C24010_047E","C24010_047M","C24010_048E","C24010_048M","C24010_049E","C24010_049M","C24010_050E","C24010_050M","C24010_051E","C24010_051M","C24010_052E","C24010_052M","C24010_053E","C24010_053M","C24010_054E","C24010_054M","C24010_055E","C24010_055M","C24010_056E","C24010_056M","C24010_057E","C24010_057M","C24010_058E","C24010_058M","C24010_059E","C24010_059M","C24010_060E","C24010_060M","C24010_061E","C24010_061M","C24010_062E","C24010_062M","C24010_063E","C24010_063M","C24010_064E","C24010_064M","C24010_065E","C24010_065M","C24010_066E","C24010_066M","C24010_067E","C24010_067M","C24010_068E","C24010_068M","C24010_069E","C24010_069M","C24010_070E","C24010_070M","C24010_071E","C24010_071M","C24010_072E","C24010_072M","C24010_073E","C24010_073M",
"5001600US0610","Congressional District 10 (116th Congress), California","331135","3384","184693","2174","44724","1616","22322","1113","17958","1040","4364","551","9685","948","4173","639","4263","642","1249","286","8116","867","1647","393","450","223","4190","592","1829","345","4601","556","3018","398","1583","354","25226","1567","1728","299","5989","744","3101","532","2888","461","7522","856","8095","922","1892","518","26330","1556","16567","1319","9763","909","42352","1823","6174","867","23273","1296","12905","920","46061","1892","16805","1217","14352","1120","14904","1053","146442","2422","54762","1794","18267","1249","11004","908","7263","701","3454","473","1434","375","912","278","1108","271","20236","1323","3852","599","900","169","13725","1060","1759","349","12805","1111","7707","773","5098","685","31407","1238","9584","711","1443","299","986","227","457","181","9601","721","4146","560","6633","655","42171","1934","15545","1201","26626","1425","3910","624","2896","489","569","231","445","263","14192","965","5696","703","1822","424","6674","638",
"5001600US0611","Congressional District 11 (116th Congress), California","377227","3718","200463","2168","88600","2229","44275","1680","30451","1382","13824","1060","22429","1301","11717","829","7458","847","3254","477","16775","1012","1867","400","3339","406","6638","595","4931","540","5121","523","3812","461","1309","318","30415","1508","2632","543","5880","668","4069","590","1811","304","9780","927","10213","903","1910","341","29137","1468","19546","1366","9591","856","26645","1205","554","151","18745","1175","7346","754","25666","1436","7748","823","10049","890","7869","882","176764","2703","85898","2123","35342","1422","22009","1191","13333","874","8083","757","3436","435","1925","373","2722","377","28869","1267","4749","611","3178","371","15657","1038","5285","675","13604","961","9850","758","3754","470","37519","1469","10367","759","1230","248","913","247","317","112","9124","792","7220","738","9578","912","43954","1485","17967","901","25987","1254","1260","334","366","164","466","198","428","213","8133","788","3300","491","1909","360","2924","501",
"5001600US0612","Congressional District 12 (116th Congress), California","452922","4177","244407","3327","151517","2781","65880","2041","43331","1956","22549","1325","49025","1914","33897","1591","9832","937","5296","610","29615","1385","2081","380","6413","647","8132","723","12989","1133","6997","772","5607","703","1390","243","28979","1760","3162","481","3885","612","3013","564","872","213","13149","1311","5567","620","3216","523","34281","1475","21943","1247","12338","897","12117","1002","164","102","7944","803","4009","557","17513","1095","5766","588","7509","665","4238","583","208515","2165","129738","2214","58097","1759","33089","1476","25008","1453","19405","1262","10658","923","3182","449","5565","673","36163","1445","3562","591","6457","734","14252","805","11892","701","16073","1121","12918","1088","3155","662","31548","1312","8441","700","1318","342","888","270","430","175","8518","722","5593","617","7678","683","40202","1503","18304","1137","21898","1054","548","190","168","135","227","80","153","93","6479","568","3087","355","1787","393","1605","301",
"5001600US0613","Congressional District 13 (116th Congress), California","408026","2963","209732","2148","106515","1881","39342","1450","27420","1095","11922","853","32151","1378","17254","992","8930","656","5967","476","29295","1311","3066","479","4652","533","11247","795","10330","626","5727","595","3891","450","1836","346","26864","1342","2886","512","4580","544","3729","464","851","227","10245","793","6695","679","2458","325","27945","1232","16377","1073","11568","812","20838","1057","663","191","14995","977","5180","543","27570","1385","8506","842","10419","880","8645","785","198294","2402","111481","2192","42843","1588","26165","1184","16678","826","15026","927","5730","573","3585","532","5711","439","40208","1394","6396","548","4740","444","18985","981","10087","737","13404","589","10912","561","2492","329","34150","1498","8862","766","1889","423","1456","364","433","177","9712","751","5254","608","8433","767","41391","1540","15178","1009","26213","1137","1018","247","343","138","423","173","252","99","10254","717","5133","494","1918","330","3203","413",
"5001600US0614","Congressional District 14 (116th Congress), California","406098","3687","216081","2304","105951","2090","45696","1567","32097","1185","13599","999","36602","1569","22634","1177","8930","804","5038","498","16341","1002","2404","390","2937","404","5792","649","5208","534","7312","739","5002","630","2310","438","30809","1641","2698","434","5717","856","3619","635","2098","530","11630","964","7719","811","3045","464","31892","1413","19339","1029","12553","912","21547","1339","981","267","13459","1027","7107","776","25882","1308","7825","678","11380","963","6677","779","190017","2478","99981","2267","42561","1540","24448","1304","18113","1019","15214","902","7996","672","2490","460","4728","495","25771","1219","3408","518","3509","468","13502","791","5352","593","16435","1033","12108","955","4327","524","36294","1695","10829","916","1253","247","902","233","351","146","9693","813","6465","642","8054","791","44963","1729","16276","1056","28687","1583","703","172","121","62","154","87","428","150","8076","860","3253","459","2392","578","2431","401",
"5001600US0615","Congressional District 15 (116th Congress), California","408724","3620","223305","2521","113594","2307","45759","1586","32424","1270","13335","924","48312","1453","30246","1201","13833","749","4233","426","13103","928","1880","359","1185","246","5613","729","4425","578","6420","664","4070","489","2350","415","26393","1242","3089","457","5727","602","3653","497","2074","334","8005","758","7531","824","2041","324","29306","1405","17832","1108","11474","918","24182","1333","413","139","13646","884","10123","852","29830","1505","11049","1009","11008","846","7773","679","185419","2510","97780","2117","40905","1312","23007","1124","17898","875","17315","951","10275","851","3293","369","3747","386","23544","1115","3461","488","2172","367","14209","904","3702","441","16016","1107","11660","917","4356","489","31883","1574","10744","854","1175","312","718","229","457","171","8578","766","4434","606","6952","600","44492","1712","17599","1133","26893","1400","1005","256","191","115","427","166","387","146","10259","784","6150","677","1252","262","2857","424",
"5001600US0616","Congressional District 16 (116th Congress), California","285776","3544","160595","2688","30220","1225","13942","852","10819","888","3123","496","5022","508","2287","341","1794","358","941","251","8597","749","1625","375","587","202","4740","618","1645","369","2659","449","1466","283","1193","356","25573","1278","2591","428","4873","611","2841","502","2032","363","6530","641","9821","908","1758","348","20109","1241","11522","872","8587","903","46105","1567","18917","1232","17544","1036","9644","889","38588","1580","14218","1019","13367","910","11003","1011","125181","2105","37949","1435","12624","871","7652","729","4972","556","1916","340","811","234","386","129","719","188","15640","1024","2955","534","827","252","10595","763","1263","292","7769","870","3723","557","4046","626","33754","1468","13494","930","1304","267","725","189","579","169","8889","958","5322","556","4745","519","33539","1534","12308","936","21231","1410","7563","773","6662","700","673","249","228","137","12376","1027","5168","602","1600","360","5608","722",
"5001600US0617","Congressional District 17 (116th Congress), California","421076","3267","242416","2446","159410","2345","42333","1526","30602","1189","11731","891","101186","2113","66617","1810","31063","1349","3506","486","11008","749","1327","275","1398","262","4210","495","4073","531","4883","586","3523","493","1360","272","19880","1198","2498","448","3352","457","2609","376","743","204","7598","744","4731","603","1701","285","25064","1108","14384","900","10680","754","16131","1014","402","165","9093","811","6636","667","21931","1080","9775","817","7234","673","4922","544","178660","2259","107891","2339","38378","1438","20884","1045","17494","1042","35400","1450","22636","1292","8917","689","3847","478","21716","1110","2531","367","1907","300","13306","823","3972","466","12397","903","9029","750","3368","532","26395","1356","8667","730","1126","290","862","244","264","142","7277","789","3090","550","6235","601","32982","1436","12206","899","20776","1093","965","287","256","120","278","132","431","220","10427","739","7035","612","987","261","2405","324",
"5001600US0618","Congressional District 18 (116th Congress), California","382055","4294","211548","2705","139322","2345","55268","1589","41077","1342","14191","863","58037","2105","33342","1420","19170","1104","5525","541","20079","1022","1760","302","3234","397","9772","841","5313","536","5938","521","5229","472","709","177","18377","1260","1413","379","2766","428","1945","374","821","222","7393","744","5148","689","1657","281","25148","1353","16892","1160","8256","728","16030","1167","853","396","10848","943","4329","474","12671","965","4759","458","4209","569","3703","622","170507","2510","107839","2145","41567","1395","26198","1261","15369","749","21231","942","10379","746","4564","495","6288","559","31509","1162","2916","434","3949","454","19051","917","5593","535","13532","883","11630","835","1902","273","23819","1407","6579","848","1079","308","835","272","244","132","6182","640","3537","548","6442","613","33391","1533","13284","984","20107","1082","695","210","281","126","256","132","158","76","4763","602","2475","413","776","212","1512","318",
"5001600US0619","Congressional District 19 (116th Congress), California","384755","3875","213077","2687","90104","2068","37832","1623","28077","1393","9755","764","34570","1205","18071","881","14637","783","1862","312","13009","790","1602","295","1653","370","5957","558","3797","497","4693","523","2721","364","1972","358","31685","1451","3649","559","5799","639","4083","511","1716","348","10144","893","9880","798","2213","324","28845","1211","16816","1097","12029","830","31557","1736","1268","363","21458","1148","8831","903","30886","1382","14657","1017","8826","764","7403","751","171678","2375","76865","1603","31719","1334","18434","1099","13285","852","10340","654","5159","547","2987","380","2194","321","22758","962","3527","426","2292","388","13793","873","3146","405","12048","779","8766","654","3282","355","40599","1667","12204","966","1587","334","1238","288","349","131","10399","788","6994","679","9415","777","41965","1439","16070","918","25895","1128","1414","263","709","221","345","133","360","142","10835","778","6826","595","1412","248","2597","364",
"5001600US0620","Congressional District 20 (116th Congress), California","340937","3294","185652","2080","56664","1713","26568","1203","19608","1027","6960","668","12075","805","5424","515","4316","466","2335","453","13773","848","1755","296","998","218","7147","640","3873","535","4248","484","2732","388","1516","323","30164","1217","2430","477","6072","655","2923","440","3149","466","9958","800","9536","871","2168","355","23914","1321","14981","1096","8933","757","45135","1691","17744","1214","18493","1130","8898","739","29775","1436","9789","1005","10109","870","9877","726","155285","2148","61029","1602","22252","1029","14627","914","7625","595","4619","510","1802","374","707","197","2110","357","23078","1051","3867","470","1150","275","14296","941","3765","393","11080","702","7541","560","3539","487","33953","1255","10478","790","1438","282","877","228","561","172","10434","863","5473","544","6130","565","41125","1383","16633","936","24492","1129","9876","890","9414","868","344","128","118","58","9302","833","3608","470","1098","244","4596","627",
"5001600US0621","Congressional District 21 (116th Congress), California","260405","3682","151461","2876","21135","1131","10545","814","8729","700","1816","342","2880","455","1071","247","1077","271","732","245","5880","670","1790","455","192","156","2860","531","1038","317","1830","378","991","245","839","247","22196","1377","1797","419","5268","638","1791","407","3477","517","5323","717","8288","991","1520","361","15028","1008","9610","885","5418","682","59582","2347","35897","1864","13621","1242","10064","791","33520","1617","10947","1050","10584","770","11989","1056","108944","2218","26920","1050","7710","641","4868","522","2842","447","1524","309","583","176","172","78","769","224","11921","780","1773","312","431","131","8727","744","990","302","5765","671","2900","390","2865","488","26275","1583","10032","910","1215","275","531","184","684","180","7803","957","3779","547","3446","393","30025","1561","11813","1119","18212","973","15927","1211","15485","1168","187","77","255","138","9797","738","3408","455","923","232","5466","564",
"5001600US0622","Congressional District 22 (116th Congress), California","338306","3528","182160","2159","57886","1797","25843","1414","19423","1342","6420","663","9596","986","4365","669","3539","522","1692","407","15778","1035","3206","634","1805","381","7935","671","2832","501","6669","756","4379","556","2290","491","28053","1415","2185","389","7500","684","3054","462","4446","555","7539","731","8144","908","2685","432","28641","1461","18217","1135","10424","1015","35869","1671","13725","1085","12310","1012","9834","794","31711","1578","10649","1000","10718","999","10344","783","156146","2723","64642","2024","19671","1181","12241","883","7430","762","3122","410","1274","295","517","186","1331","262","26892","1553","5973","598","1620","268","16961","1273","2338","427","14957","1050","10998","901","3959","504","31271","1592","10713","829","1563","343","666","231","897","264","9993","955","3146","625","5856","698","44660","1631","16960","1267","27700","1218","5537","676","4811","579","393","220","333","155","10036","1096","4107","585","1489","324","4440","737",
"5001600US0623","Congressional District 23 (116th Congress), California","310120","4288","170274","2829","51865","2130","22573","1473","16837","1392","5736","713","13237","1230","4918","716","6653","743","1666","315","10815","1060","2591","521","832","393","5266","791","2126","358","5240","576","3410","522","1830","378","26075","1384","1867","413","9174","855","3598","562","5576","775","6305","610","6616","823","2113","546","21411","1491","13092","1229","8319","875","37529","1806","7572","924","18584","1764","11373","882","33394","1822","10422","1150","12570","1212","10402","1127","139846","2931","56078","1991","15858","1111","10642","953","5216","614","3787","608","1476","332","1042","307","1269","389","24744","1337","4595","720","964","285","17401","1170","1784","348","11689","878","7645","703","4044","554","31756","1687","10079","902","1761","393","1094","375","667","192","8494","953","3947","668","7475","836","39134","1854","13191","1014","25943","1519","4401","813","3682","750","471","152","248","112","8477","935","3064","504","1970","412","3443","689",
"5001600US0624","Congressional District 24 (116th Congress), California","346380","3024","187575","2140","68948","1620","30572","1367","23469","1194","7103","676","17248","883","8174","659","6655","530","2419","304","15099","941","1693","280","1526","332","8193","672","3687","449","6029","690","4193","533","1836","387","32797","1471","2475","425","5516","611","2710","362","2806","493","11919","1036","10051","758","2836","437","25772","1392","16505","1169","9267","813","35473","1548","10038","892","17466","1132","7969","701","24585","1429","9284","760","8497","815","6804","751","158805","2071","66280","1790","24332","1170","15902","1025","8430","629","6068","484","2297","433","1569","256","2202","316","23402","1194","4205","504","1614","258","14198","967","3385","404","12478","908","8674","807","3804","509","36403","1607","10043","801","1397","276","657","179","740","207","12002","866","6079","587","6882","686","42667","1661","16881","1153","25786","1250","5753","647","5221","634","262","159","270","112","7702","686","3714","506","1202","328","2786","455",
"5001600US0625","Congressional District 25 (116th Congress), California","331454","4107","183054","2609","66835","1860","30435","1193","22337","1118","8098","675","15710","939","6964","620","7459","546","1287","281","14981","859","2210","407","1157","197","5280","553","6334","542","5709","639","3749","529","1960","337","28186","1562","3612","634","8221","750","4249","547","3972","475","7239","701","7235","855","1879","296","28742","1197","18047","1135","10695","845","30781","1364","551","152","19567","1174","10663","687","28510","1357","11552","799","10415","771","6543","536","148400","2763","64339","1773","23147","1050","14152","873","8995","669","4717","479","2005","308","1224","224","1488","289","23173","1212","3473","455","1839","341","14345","1110","3516","446","13302","854","8585","553","4717","600","30914","1383","10311","736","2361","513","1296","385","1065","278","7307","662","4012","569","6923","593","43287","1779","17100","1013","26187","1321","1457","346","453","182","370","127","634","236","8403","701","3911","491","1732","326","2760","464",
"5001600US0626","Congressional District 26 (116th Congress), California","346557","3013","188019","1733","66049","1835","30888","1238","21456","1054","9432","683","16452","1183","7329","697","7466","921","1657","267","14010","874","2102","346","1880","259","5364","550","4664","520","4699","578","3388","471","1311","289","28513","1436","2261","394","5753","569","3757","531","1996","249","8882","911","9325","889","2292","372","28004","1281","17500","1131","10504","692","37388","1746","11180","1216","15679","1174","10529","909","28065","1261","11464","899","8526","738","8075","729","158538","2276","65563","1833","24928","1161","14676","823","10252","872","5717","545","2176","338","1430","252","2111","365","23199","1278","4285","482","2001","383","13171","900","3742","516","11719","793","7764","611","3955","513","32821","1644","9095","858","1012","228","581","163","431","153","10301","814","4738","526","7675","876","43970","1716","15932","883","28038","1365","5732","672","5129","665","138","73","465","165","10452","942","6105","752","1227","355","3120","436",
"5001600US0627","Congressional District 27 (116th Congress), California","347297","3421","181945","2474","86723","1913","37028","1440","25104","1206","11924","792","19509","926","9049","547","7271","594","3189","455","22659","1124","2351","477","3609","536","9448","558","7251","704","7527","668","5614","570","1913","315","27192","1261","3596","512","4216","424","2417","372","1799","279","11191","881","5286","673","2903","505","30356","1270","18228","1067","12128","852","15455","904","447","145","9068","822","5940","569","22219","1257","7672","778","9095","847","5452","627","165352","2427","83741","1912","31257","1140","17792","938","13465","859","7583","691","2741","348","1696","395","3146","420","29263","1298","4184","442","2878","366","16497","1039","5704","489","15638","806","11885","662","3753","519","29659","1338","9234","801","1023","231","597","149","426","170","7571","781","3967","463","7864","736","44299","1468","15690","1008","28609","1277","524","150","125","68","350","128","49","35","7129","619","4263","500","850","197","2016","383",
"5001600US0628","Congressional District 28 (116th Congress), California","381218","4132","205110","2992","106056","2392","40140","1468","28503","1321","11637","741","17216","946","9240","740","5800","602","2176","356","41008","1552","2402","414","3818","450","6487","541","28301","1276","7692","802","5855","681","1837","349","26361","1259","3350","442","2988","402","2189","333","799","226","12445","1025","3560","412","4018","541","33213","1499","18650","1101","14563","1041","17703","1206","337","179","10792","976","6574","764","21777","1353","8073","808","9074","720","4630","705","176108","2613","94888","2242","34662","1276","21468","1117","13194","977","7244","756","3083","431","1433","267","2728","416","39810","1458","4040","486","4982","677","12001","825","18787","1014","13172","855","10040","820","3132","413","32557","1675","9944","922","836","262","569","230","267","127","8460","753","5928","578","7389","686","41791","1588","16028","1010","25763","1235","975","351","282","258","328","106","365","144","5897","709","3328","546","877","242","1692","367",
"5001600US0629","Congressional District 29 (116th Congress), California","347453","4351","190894","3364","45039","1308","19108","979","13754","864","5354","635","6666","603","3585","399","2660","320","421","127","15209","968","1433","271","1009","252","4394","471","8373","766","4056","364","2008","293","2048","290","34986","1634","3602","426","4227","489","3370","447","857","221","11158","925","12969","949","3030","408","30115","1359","16121","994","13994","973","40542","1518","1095","242","28186","1177","11261","753","40212","1670","15587","929","14066","824","10559","778","156559","2851","53227","1619","19030","1114","11687","1002","7343","674","3096","404","1632","274","569","178","895","201","20870","902","3681","417","1461","337","10332","654","5396","479","10231","761","5583","513","4648","555","44472","1418","13399","733","893","225","789","211","104","67","10110","764","11534","897","8536","584","43638","1580","17613","915","26025","1253","1074","197","458","126","341","109","275","91","14148","845","8856","763","1296","233","3996","470",
"5001600US0630","Congressional District 30 (116th Congress), California","396682","4958","210252","3443","104771","2156","40827","1282","26797","1194","14030","919","19820","1019","10770","781","7237","737","1813","257","34999","1449","2511","386","5540","587","7022","689","19926","1043","9125","869","6241","729","2884","425","25307","1239","2940","491","3804","446","3064","411","740","219","8628","793","6610","770","3325","431","34612","1554","20879","1107","13733","926","21522","1307","474","172","13689","1061","7359","634","24040","1332","9550","932","9218","930","5272","668","186430","3172","95472","1921","37572","1429","22372","1170","15200","1025","6188","522","3058","427","1137","200","1993","264","36524","1445","4396","506","4482","591","15531","988","12115","919","15188","952","11338","825","3850","582","35049","1403","9570","929","971","278","605","201","366","201","8233","774","6407","623","9868","725","47232","1654","18869","1156","28363","1302","697","196","126","70","335","154","236","105","7980","754","4194","546","981","252","2805","470",
"5001600US0631","Congressional District 31 (116th Congress), California","342417","4143","183401","2468","51996","1879","22863","1085","16790","999","6073","626","9697","828","4952","627","3468","427","1277","306","12057","1051","2053","353","550","181","6413","744","3041","520","7379","788","5445","693","1934","346","27388","1459","1978","350","7486","723","4164","528","3322","526","7990","795","7477","751","2457","481","27825","1341","16779","1095","11046","873","29712","1705","728","192","17815","1283","11169","1021","46480","2073","12950","952","14902","1288","18628","1138","159016","3176","62279","2164","19490","1293","11780","1107","7710","779","4127","563","1995","374","598","173","1534","342","22754","1414","4871","644","1530","383","14535","1255","1818","303","15908","1013","10827","865","5081","562","33578","1643","10561","826","2348","510","1539","406","809","245","9654","948","4277","683","6738","695","45458","1780","15914","1157","29544","1529","1414","323","283","97","610","215","521","257","16287","1232","4786","610","2666","424","8835","974",
"5001600US0632","Congressional District 32 (116th Congress), California","341847","3489","183510","2581","49260","1571","21657","1070","15620","873","6037","548","11131","652","5335","482","4608","430","1188","223","11204","736","1931","317","674","217","4938","498","3661","462","5268","620","2670","462","2598","383","31171","1361","3044","312","5435","587","3540","501","1895","324","10199","771","9548","803","2945","436","30580","1327","16685","1034","13895","758","30046","1346","758","173","18573","1150","10715","717","42453","1583","16016","880","12833","808","13604","994","158337","2435","56955","1844","22201","1119","12641","812","9560","795","3432","371","1761","256","646","159","1025","188","19365","1039","4055","500","1116","266","11748","935","2446","311","11957","897","6723","585","5234","627","36569","1323","12400","823","1453","271","994","236","459","133","10044","716","5240","547","7432","605","48235","1817","16214","992","32021","1417","1094","182","468","141","327","114","299","103","15484","898","8537","786","1876","365","5071","548",
"5001600US0633","Congressional District 33 (116th Congress), California","359351","4215","190272","2892","127171","2504","59517","1892","41343","1532","18174","1137","23526","1197","11563","842","9724","824","2239","379","34605","1343","1754","370","8921","669","7466","643","16464","1061","9523","733","8147","633","1376","257","14116","1018","1017","291","3252","519","2083","410","1169","269","5107","524","2100","372","2640","437","28810","1543","20214","1349","8596","867","8904","818","269","162","5312","565","3323","474","11271","1000","3566","561","4823","743","2882","468","169079","3231","107341","2824","44423","1839","27967","1354","16456","1092","10108","790","4225","467","2564","455","3319","389","38152","1744","3515","500","5878","539","14683","1059","14076","1039","14658","954","12674","881","1984","376","18583","1198","3877","476","1033","318","721","221","312","202","4965","576","1543","316","7165","680","38706","1612","17065","1079","21641","1170","519","197","139","119","180","108","200","104","3930","509","1524","352","1462","410","944","205",
"5001600US0634","Congressional District 34 (116th Congress), California","360005","4475","202512","3287","64126","1744","24903","1001","16731","853","8172","681","9803","774","5181","554","3534","457","1088","210","24647","1144","2003","322","2336","331","5422","544","14886","968","4773","501","2966","436","1807","324","40985","1536","3513","461","4354","412","3679","387","675","188","20323","1264","9912","694","2883","397","31433","1319","17931","865","13502","934","30336","1406","543","162","23175","1294","6618","663","35632","1586","14528","988","11244","869","9860","790","157493","2647","62217","1782","23288","1252","13724","951","9564","813","4396","450","1796","306","1287","278","1313","195","26269","1270","3597","483","2833","445","9843","673","9996","758","8264","631","5873","539","2391","333","44099","1407","12339","887","1032","220","801","196","231","106","10891","834","12554","738","7283","672","38087","1451","17422","1008","20665","1041","1108","211","302","111","494","147","312","125","11982","857","7271","645","1426","257","3285","424",
"5001600US0635","Congressional District 35 (116th Congress), California","339362","3752","188397","2521","38420","1555","17969","982","13454","890","4515","440","7871","747","3335","418","3660","545","876","185","8729","756","1716","349","508","283","3855","503","2650","442","3851","504","1861","358","1990","393","27119","1316","1841","376","6183","715","3504","594","2679","438","8806","760","8327","786","1962","379","27741","1052","15613","907","12128","827","37125","1489","1362","299","23254","1147","12509","1009","57992","1663","17791","1000","17586","946","22615","1161","150965","2493","46105","1552","16754","1080","9343","857","7411","739","2541","420","1103","215","585","227","853","226","17111","1044","3948","661","1056","197","10492","758","1615","278","9699","751","5697","532","4002","504","35098","1513","12158","1038","1854","319","964","240","890","268","10045","913","5145","494","5896","615","47353","1560","17028","1008","30325","1367","1368","328","431","254","574","206","363","146","21041","1490","7056","810","2141","350","11844","1044",
"5001600US0636","Congressional District 36 (116th Congress), California","300185","3686","165130","2372","42046","1349","21374","918","16033","832","5341","618","5447","543","2581","369","2022","342","844","255","10447","822","1971","404","1020","247","4255","501","3201","531","4778","536","3112","507","1666","302","36896","1711","2113","488","6945","826","4414","770","2531","378","11133","1081","13630","897","3075","500","23672","1551","15597","1166","8075","849","35833","1786","4060","541","19676","1530","12097","997","26683","1463","7305","790","10261","816","9117","891","135055","2608","43617","1663","15343","1051","9932","903","5411","654","1716","339","583","185","362","135","771","202","17265","1198","3618","693","922","219","10274","905","2451","378","9293","770","5683","606","3610","488","38914","1755","11999","922","1674","315","1015","261","659","190","11637","1014","6888","804","6716","695","41592","1739","18506","1165","23086","1240","2684","548","1665","356","734","299","285","132","8248","845","2921","389","1594","348","3733","562",
"5001600US0637","Congressional District 37 (116th Congress), California","365113","4827","190200","3244","85243","2099","32649","1560","21720","1194","10929","902","16882","1004","9328","691","5247","676","2307","321","30008","1365","2421","399","4406","531","9037","828","14144","892","5704","560","3980","454","1724","309","31427","1633","2834","522","4698","562","3833","449","865","280","12684","1090","8459","861","2752","420","28685","1467","15771","1047","12914","974","19734","1259","348","149","13863","1068","5523","515","25111","1394","7825","783","10947","787","6339","687","174913","3002","85253","1985","32657","1544","20071","1330","12586","932","8112","713","4111","599","1489","249","2512","317","32910","1300","4250","444","4560","498","14150","875","9950","858","11574","890","8663","740","2911","440","38676","1746","9894","856","2045","344","1598","281","447","169","8352","856","10229","805","8156","819","41532","1981","16155","1146","25377","1601","665","180","272","112","253","121","140","95","8787","729","4483","517","1921","377","2383","373",
"5001600US0638","Congressional District 38 (116th Congress), California","339536","3392","181797","2354","54718","1736","23738","1113","16738","1088","7000","627","11739","832","5529","518","5040","495","1170","349","12865","898","2462","433","1114","260","5509","628","3780","441","6376","684","3702","570","2674","370","24672","1213","2769","362","6007","543","3439","392","2568","382","7697","729","6047","667","2152","336","33005","1491","17718","1128","15287","1004","26883","1311","654","214","15821","928","10408","737","42519","1393","16462","1074","13788","952","12269","714","157739","2256","62031","1543","22421","1017","13056","784","9365","670","4182","499","1916","371","1038","193","1228","237","23154","1240","5006","724","1847","344","13924","929","2377","347","12274","649","8094","517","4180","410","31808","1454","11873","776","1952","366","1085","247","867","291","8502","786","3622","435","5859","539","51178","1594","17029","966","34149","1309","956","215","233","106","413","143","310","126","11766","817","5662","532","1988","368","4116","487",
"5001600US0639","Congressional District 39 (116th Congress), California","361060","3435","194004","2338","84236","1695","41884","1419","29807","1174","12077","789","18898","1098","8726","714","8498","743","1674","255","15783","766","2454","448","1757","302","6650","529","4922","449","7671","609","5538","517","2133","326","25165","1465","2354","377","5870","637","3358","480","2512","392","9388","887","4892","542","2661","469","36077","1327","22930","1114","13147","851","19563","1104","444","163","11391","866","7728","716","28963","1454","11543","966","9533","831","7887","640","167056","2727","78247","1927","30879","1247","16668","971","14211","806","5049","456","2182","309","1293","237","1574","352","26448","1223","4484","506","1860","328","15937","830","4167","610","15871","875","11770","816","4101","527","27936","1544","7836","655","1202","246","557","183","645","163","9357","783","2513","340","7028","761","50536","1524","18677","922","31859","1210","782","205","335","123","267","146","180","98","9555","827","5405","696","1265","278","2885","417",
"5001600US0640","Congressional District 40 (116th Congress), California","316259","3536","178932","2544","26114","1300","11899","834","8671","729","3228","402","4476","475","2163","326","1804","285","509","164","7582","831","1057","233","486","192","2998","380","3041","619","2157","388","763","242","1394","316","28802","1315","2097","297","5027","551","4114","452","913","308","10415","815","9498","755","1765","260","27904","1296","15248","1011","12656","820","37269","1280","1538","389","24461","1201","11270","793","58843","1578","23982","1114","17526","922","17335","1030","137327","2424","33518","1634","11098","714","6732","581","4366","476","1417","254","662","172","335","132","420","137","14942","1123","3528","504","1030","366","8801","785","1583","306","6061","670","2642","480","3419","481","37879","1447","12271","817","1946","347","1453","327","493","153","9154","742","8643","601","5865","566","43483","1324","17168","1002","26315","1083","1195","239","637","170","338","153","220","106","21252","1295","12263","882","2322","417","6667","662",
"5001600US0641","Congressional District 41 (116th Congress), California","339160","3293","190533","2795","40986","1349","18643","1129","13898","1062","4745","494","8181","587","3752","426","3346","414","1083","248","10009","710","1846","321","519","165","5163","478","2481","428","4153","505","2543","389","1610","373","30049","1523","2210","388","5780","691","3363","463","2417","474","9258","915","10539","1065","2262","364","27084","1287","14720","983","12364","983","40867","1861","1158","301","28002","1574","11707","932","51547","1849","16281","1057","16241","1195","19025","1076","148627","2315","48868","1567","15489","795","8838","660","6651","611","2697","482","1246","280","712","245","739","342","19247","927","4113","496","1079","191","12221","807","1834","286","11435","974","6377","741","5058","613","33925","1475","11445","933","1477","318","831","269","646","197","9573","866","5093","698","6337","733","46315","1578","16089","1017","30226","1255","1587","360","752","293","463","148","372","130","17932","1041","6704","584","1958","370","9270","765",
